Visibility,Module,Package,Class,Method/Property name,Kind,Deprecated?,Scylla-only?,Counted to total sum,Priority,Status,Stub anchor,Github issue?,Implemented and waiting as PRs,Merged to master,Comment
public,core,com.datastax.oss.driver.api.core.context,DriverContext,getSslEngineFactory(),method,0,0,1,T1,needs-bridge,DefaultDriverContext,,,,
public,core,com.datastax.oss.driver.api.core.context,DriverContext,getRequestTracker(),method,0,0,1,T1,needs-bridge,DefaultDriverContext,,,,
public,core,com.datastax.oss.driver.api.core.context,DriverContext,getRequestIdGenerator(),method,0,0,1,T1,needs-bridge,DefaultDriverContext,,,,
public,core,com.datastax.oss.driver.api.core.context,DriverContext,getRequestThrottler(),method,0,0,1,T1,needs-bridge,DefaultDriverContext,,,,
public,core,com.datastax.oss.driver.api.core.context,DriverContext,getNodeStateListener(),method,0,0,1,T1,needs-bridge,DefaultDriverContext,,,,
public,core,com.datastax.oss.driver.api.core.context,DriverContext,getSchemaChangeListener(),method,0,0,1,T1,needs-bridge,DefaultDriverContext,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncCqlSession,executeAsync(Statement),method,0,0,1,T1,needs-bridge,CqlRequestAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncCqlSession,executeAsync(String),method,0,0,1,T1,needs-bridge,CqlRequestAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncCqlSession,"executeAsync(String, Object...)",method,0,0,1,T1,needs-bridge,CqlRequestAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncCqlSession,"executeAsync(String, Map)",method,0,0,1,T1,needs-bridge,CqlRequestAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncCqlSession,prepareAsync(SimpleStatement),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncCqlSession,prepareAsync(String),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncCqlSession,prepareAsync(PrepareRequest),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,AsyncResultSet,wasApplied(),method,0,0,1,T1,needs-bridge,CqlRequestAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,newInstance(BatchType),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,"newInstance(BatchType, Iterable)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,"newInstance(BatchType, BatchableStatement...)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,builder(BatchType),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,builder(BatchStatement),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,getBatchType(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,setBatchType(BatchType),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,setKeyspace(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,setKeyspace(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,add(BatchableStatement),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,addAll(Iterable),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,addAll(BatchableStatement...),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,size(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,clear(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatement,computeSizeInBytes(DriverContext),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,BatchStatementBuilder(BatchType),constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,BatchStatementBuilder(BatchStatement),constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,setKeyspace(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,setKeyspace(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,addStatement(BatchableStatement),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,addStatements(Iterable),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,addStatements(BatchableStatement...),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,clearStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,build(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchStatementBuilder,getStatementsCount(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchType,LOGGED,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchType,UNLOGGED,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchType,COUNTER,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchType,getProtocolCode(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BatchableStatement,"(interface, no declared members)",type,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Bindable,isSet(int),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Bindable,isSet(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Bindable,isSet(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Bindable,unset(int),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Bindable,unset(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Bindable,unset(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatement,getPreparedStatement(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatement,getValues(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatement,getKeyspace(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatement,computeSizeInBytes(DriverContext),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,"BoundStatementBuilder(PreparedStatement, ColumnDefinitions, ByteBuffer[], String, DriverExecutionProfile, CqlIdentifier, ByteBuffer, Token, Map, Boolean, boolean, long, ByteBuffer, int, ConsistencyLevel, ConsistencyLevel, Duration, CodecRegistry, ProtocolVersion, RequestRoutingType)",constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,BoundStatementBuilder(BoundStatement),constructor,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,getPreparedStatement(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,allIndicesOf(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,firstIndexOf(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,allIndicesOf(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,firstIndexOf(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,"setBytesUnsafe(int, ByteBuffer)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,getBytesUnsafe(int),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,size(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,getType(int),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,codecRegistry(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,protocolVersion(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,BoundStatementBuilder,build(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinition,getKeyspace(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinition,getTable(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinition,getName(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinition,getType(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,size(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,get(int),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,get(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,get(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,contains(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,contains(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,allIndicesOf(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,firstIndexOf(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,allIndicesOf(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ColumnDefinitions,firstIndexOf(CqlIdentifier),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,DefaultBatchType,LOGGED,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,DefaultBatchType,UNLOGGED,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,DefaultBatchType,COUNTER,enum-constant,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,DefaultBatchType,getProtocolCode(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,DefaultBatchType,values(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,DefaultBatchType,valueOf(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getRequest(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getStatement(),method,1,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getCoordinator(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getSpeculativeExecutionCount(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getSuccessfulExecutionIndex(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getErrors(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getPagingState(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getSafePagingState(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getWarnings(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getIncomingPayload(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,isSchemaInAgreement(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getTracingId(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getQueryTraceAsync(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getQueryTrace(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getResponseSizeInBytes(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ExecutionInfo,getCompressedResponseSizeInBytes(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PagingState,fromString(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PagingState,fromBytes(byte[]),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PagingState,toBytes(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PagingState,matches(Statement),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PagingState,"matches(Statement, Session)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PagingState,getRawPagingState(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,SYNC,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,ASYNC,field,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getQuery(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,isIdempotent(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getExecutionProfileNameForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getExecutionProfileForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getRoutingKeyspaceForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getRoutingKeyForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getRoutingTokenForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getCustomPayloadForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,areBoundStatementsIdempotent(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getTimeoutForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getPagingStateForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getPageSizeForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getConsistencyLevelForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,getSerialConsistencyLevelForBoundStatements(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PrepareRequest,areBoundStatementsTracing(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getId(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getQuery(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getVariableDefinitions(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getPartitioner(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getPartitionKeyIndices(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getResultMetadataId(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getResultSetDefinitions(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,isLWT(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,getRequestRoutingType(),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,"setResultMetadata(ByteBuffer, ColumnDefinitions)",method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,bind(Object...),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,PreparedStatement,boundStatementBuilder(Object...),method,0,0,1,T1,needs-bridge,CqlPrepareAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getTracingId(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getRequestType(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getDurationMicros(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getCoordinator(),method,1,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getCoordinatorAddress(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getParameters(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getStartedAt(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,QueryTrace,getEvents(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,ResultSet,wasApplied(),method,0,0,1,T1,needs-bridge,CqlRequestAsyncProcessor,,,,
public,core,com.datastax.oss.driver.api.core.cql,Row,getColumnDefinitions(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Row,getFormattedContents(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,Row,toString(),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,SimpleStatement,newInstance(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,SimpleStatement,"newInstance(String, Object...)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,SimpleStatement,"newInstance(String, Map)",method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,SimpleStatement,builder(String),method,0,0,1,T1,needs-bridge,,,,,
public,core,com.datastax.oss.driver.api.core.cql,SimpleStatement,builder(SimpleStatement),method,0,0,1,T1,needs-bridge,,,,,
